month,VV_mean,VH_VV_ratio_mean,VH_mean,Total_Backscatter_mean,precipitation
9,-9.312917119031068,1.8577976486418168,-16.819447399218813,-26.13236451824989,11.299018857668157
9,-10.068765092650054,1.7587401614221463,-17.120319768773065,-27.189084861423073,11.299018857668157
9,-10.162728771935674,1.9806876831775262,-18.396711259684864,-28.559440031620642,1.1060438384700049
9,-10.958232721083053,1.7157922535089765,-17.983210300077427,-28.94144302116054,1.1060438384700049
9,-8.049679444490547,1.8581415259059078,-15.249966747650406,-23.29964619214099,0.059344599374310074
9,-9.892770889390292,1.8519549017921109,-16.86834145191258,-26.761112341302926,0.17248383455418856
9,-9.296963529744513,1.952121730303912,-16.61593595005871,-25.912899479803244,0.17248383455418856
9,-10.37698716669825,1.6962319056015398,-17.498071992380545,-27.87505915907889,0.17248383455418856
9,-10.18133350494932,1.7334910323393613,-17.42097191700108,-27.602305421950238,0.5387452399890964
9,-9.470878174506574,1.9635869511673838,-16.817449877854735,-26.28832805236126,0.5387452399890964
9,-8.316646786461314,1.8950160284927238,-14.668971380853396,-22.985618167314755,5.088685171616868
9,-9.500190508614777,1.694166490382145,-15.928612262682206,-25.42880277129692,10.720116730266312
9,-7.922152743838696,2.618719012339688,-14.571155920523895,-22.493308664362623,10.720116730266312
9,-8.081963918084037,1.8824926588556394,-14.25363713374469,-22.33560105182878,10.720116730266312
9,-10.88796175015377,1.8113148607400087,-18.603573652974475,-29.491535403128204,10.720116730266312
9,-9.461456775539382,1.7745101398371352,-17.06958382673147,-26.531040602270966,10.720116730266312
9,-10.200119986044937,1.766632483770094,-17.225663805954962,-27.42578379199996,10.720116730266312
9,-12.252170857690555,1.8190525692074668,-21.212320143931496,-33.464491001621944,14.613736307967953
9,-10.891326085983554,1.6486106137298528,-18.083032861460126,-28.97435894744364,14.613736307967953
9,-7.94091553877026,1.8059083956952013,-15.204702002521438,-23.145617541291696,15.38378071183513
9,-11.56689622996184,1.487682306537041,-18.60140241178303,-30.168298641744943,4.496849643304593
9,-9.925832816786341,1.9887863597584652,-17.31293826183036,-27.23877107861678,4.496849643304593
9,-10.306622294099432,1.7622182234256016,-17.46736054752334,-27.773982841622765,4.496849643304593
9,-10.31470489838894,1.750767413381945,-17.823850506938054,-28.138555405326883,0.5294937468518376
9,-10.255807438069844,1.9267551336961726,-17.67324114259936,-27.9290485806692,0.5294937468518376
9,-9.701784700431961,1.777849024321234,-16.246410316849968,-25.94819501728166,5.15892570165621
9,-9.721425922031376,1.7043816856679912,-16.026770182142357,-25.748196104173775,4.783605609753679
9,-7.670669920267032,1.7513022683845068,-14.314911011913054,-21.985580932180117,4.783605609753679
9,-7.7022037990066305,1.8437065707041478,-13.990325381456321,-21.692529180462916,4.783605609753679
9,-12.45789044179454,1.7714808142293428,-19.788687765213613,-32.2465782070081,4.783605609753679
9,-10.0731704321568,1.631110095045858,-17.603409822106396,-27.676580254263122,4.783605609753679
9,-10.161164812231805,1.783769954028189,-17.083812008732462,-27.244976820964382,4.783605609753679
9,-14.420782643959503,1.6229500775097172,-22.516813515680678,-36.937596159640165,1.5594846558102946
9,-10.750147719345442,1.8187382781937764,-18.069810959935296,-28.81995867928098,1.5594846558102946
9,-8.732841411629465,2.008808633300629,-16.04906466961793,-24.781906081247325,7.477134817663625
10,-12.138471204581732,1.4636595772045429,-19.173503870454915,-31.31197507503657,11.985349150115914
10,-10.3432753322996,1.7832284465379193,-17.698711408505464,-28.041986740804997,11.985349150115914
10,-10.532324124172979,1.794176085177354,-17.4933181563708,-28.025642280543735,11.985349150115914
10,-10.503642016723619,2.3343373703412404,-17.900109583159946,-28.403751599883496,11.951434117818307
10,-10.921058364431804,2.530798896908757,-18.042889735461266,-28.96394809989294,11.951434117818307
10,-9.754672167065527,1.697901554067614,-16.205018364490343,-25.959690531555875,10.062847667434609
10,-9.697542812566498,1.6890762166860962,-15.91318114431379,-25.61072395688026,2.287629398435562
10,-8.147944988302736,-0.4770596292748337,-14.759031221210044,-22.906976209512788,2.287629398435562
10,-8.185664455910723,1.7941307412657386,-14.515841954838491,-22.70150641074921,2.287629398435562
10,-12.124372753051532,1.716679795242648,-19.3193960656176,-31.443768818669025,2.287629398435562
10,-10.05520798542814,1.988879170428623,-17.52502537076076,-27.58023335618892,2.287629398435562
10,-10.482375639082639,1.7426943351554904,-17.51462137171793,-27.99699701080058,2.287629398435562
10,-13.216714274931553,1.7528687674751064,-20.988768035932438,-34.20548231086398,3.5989596365855236
10,-11.246468795352401,1.6593988446421724,-17.976816375925985,-29.223285171278473,3.5989596365855236
10,-8.838665630645139,2.239682209641979,-15.952822398264622,-24.79148802890972,4.649029612487527
10,-11.724308553146583,3.940215424018415,-18.53893277147394,-30.263241324620562,7.809505844515952
10,-10.390536346803984,1.956326440836522,-17.526219136216433,-27.916755483020474,7.809505844515952
10,-10.43579539978204,1.6257003338374916,-17.450194992428347,-27.885990392210477,7.809505844515952
10,-10.378135531268693,1.8381713427152384,-17.934641650858676,-28.312777182127324,8.485871595621205
10,-10.842120955480011,1.8724607104349464,-17.92127989173265,-28.763400847212772,8.485871595621205
10,-10.441904061417732,1.819621932560299,-17.24116095047686,-27.68306501189444,4.726763808724116
10,-9.204021960484733,1.743799317025204,-15.571397727182845,-24.77541968766764,5.524505358437145
10,-8.256668739973103,1.4399491044792414,-14.771934618282273,-23.02860335825534,5.524505358437145
10,-8.172885494280674,1.8588889411442804,-14.352442283753522,-22.52532777803425,5.524505358437145
10,-11.89056440093939,1.6543557026041986,-19.16219119202373,-31.052755592963013,5.524505358437145
10,-10.576402493280401,2.042592148080183,-17.976180758542444,-28.55258325182291,5.524505358437145
10,-10.545662396847916,1.6986021134657938,-17.442533736695374,-27.988196133543333,5.524505358437145
10,-11.899908956450613,1.917227536212718,-20.215172425149984,-32.11508138160059,1.428111636339938
10,-11.355239771254267,1.6645412304352574,-18.056135967418832,-29.41137573867308,1.428111636339938
10,-8.724599959769277,1.9431640592354065,-16.048708407331105,-24.773308367100494,0.4396808215956537
10,-11.842215814790919,1.8690385167167178,-18.65993959440208,-30.50215540919278,11.89705721519515
10,-10.619117540525828,1.764349764691418,-17.64551455240441,-28.26463209293028,11.89705721519515
10,-10.484026975762532,2.3780799575747116,-17.563436240287476,-28.04746321604996,11.89705721519515
10,-10.700198636861973,1.727911416782813,-18.02361715705794,-28.723815793919986,1.7787941309687332
10,-11.195635081816059,1.7705626834622425,-18.236277139331175,-29.431912221147257,1.7787941309687332
11,-10.187472523501441,1.7479311049262614,-17.149489726295254,-27.336962249796574,6.96393903435659
11,-9.48650264561743,1.7415963937325456,-15.93194130824435,-25.418443953861736,18.38792797408086
11,-8.025049973050784,1.8736378381146312,-14.59835666102264,-22.623406634073433,18.38792797408086
11,-7.746018899943263,1.7482029091130324,-13.93205530244554,-21.678074202388796,18.38792797408086
11,-10.43645711595849,2.004870009591645,-18.033955089843804,-28.4704122058023,18.38792797408086
11,-10.580213218369991,1.7748682213738152,-17.788017264706692,-28.36823048307673,18.38792797408086
11,-10.98879911055218,1.7405086410890045,-19.965964197106256,-30.954763307658403,2.0909652906915595
11,-11.394891821972072,1.6128487256271933,-17.76633682763573,-29.161228649607807,2.0909652906915595
11,-8.750589560454847,1.8373970530334094,-15.814311534500401,-24.564901094955147,9.64367787077036
11,-10.665721931074307,1.8073643716929255,-17.88689539132595,-28.552617322400224,32.29341431012516
11,-10.498104351711177,1.7575289621355081,-17.75837818240269,-28.256482534113907,32.29341431012516
11,-10.646926932510851,1.696809803040877,-17.022713416558478,-27.669640349069184,32.29341431012516
11,-11.520645648535355,1.6231020067665503,-18.271735303874728,-29.792380952410063,32.29341431012516
11,-9.819216650789736,1.7662457970152117,-16.95484996681546,-26.77406661760519,3.5472683922576014
11,-9.920770990674539,1.6658591110201453,-16.27865592872898,-26.199426919403464,0.06956981310692517
11,-8.411490903350142,1.9310304381531738,-15.087808987953881,-23.499299891304094,0.06956981310692517
11,-8.313320560634928,1.7859730037650545,-14.659139856050038,-22.972460416684974,0.06956981310692517
11,-9.964707058416868,1.7010250597480994,-17.74190298321537,-27.706610041632167,0.06956981310692517
11,-10.406434777923176,1.2323004819664631,-17.89392264809597,-28.30035742601912,0.06956981310692517
11,-10.172034919230269,2.0588623595175113,-19.759624337882343,-29.931659257112532,0.012051999992261022
11,-11.35062170366476,1.6583077891085178,-17.992460756194824,-29.34308245985945,0.012051999992261022
11,-8.68969288293076,1.9670067651674479,-15.885057871845381,-24.574750754776026,0.10773382017938514
11,-9.782142602129719,2.1747254955444992,-18.13343110773975,-27.915573709869516,0.014409407210270663
11,-9.743778893554026,2.169238264443187,-17.31546191209683,-27.059240805650838,0.014409407210270663
11,-10.51031101487116,1.7231816129025699,-17.762565442754127,-28.272876457625262,0.014409407210270663
11,-10.59518303992076,1.8872861448182305,-17.959558449760454,-28.55474148968137,0.0033535673296399694
11,-9.773603187598557,1.701101121374539,-17.69440252543153,-27.468005713030053,0.0033535673296399694
11,-9.708440547940434,1.7814414014610813,-16.973759035055433,-26.68219958299593,2.214028706752809
11,-10.019294066831193,1.6705574425316727,-16.400591877478988,-26.41988594431008,0.15103584382408436
11,-7.995064931096785,1.6783282272773752,-14.65775526330168,-22.65282019439847,0.15103584382408436
11,-7.869974886879425,1.9068221429166303,-14.129150413617193,-21.9991253004966,0.15103584382408436
11,-9.420253375845954,1.966460439855772,-17.45367402037429,-26.873927396220324,0.15103584382408436
11,-9.80867006375532,1.9833786650237502,-17.740255913436176,-27.54892597719153,0.15103584382408436
11,-9.1882719490044,2.245424914165503,-19.192074203800363,-28.380346152804734,0.0667942995794612
11,-11.226719343676889,1.9341595673626077,-17.94157433943179,-29.168293683108725,0.0667942995794612
11,-8.727815508968272,1.9320503388985348,-16.214113791554997,-24.94192930052328,0.052912817273376274
12,-9.4185718199862,1.9498606257278077,-17.651095312088316,-27.069667132074542,0.21348406280361992
12,-9.60431940006188,2.323572891024632,-17.359174040996823,-26.963493441058688,0.21348406280361992
12,-10.654085174752144,1.9053588636160157,-17.869853702968552,-28.52393887772082,0.21348406280361992
12,-10.706334160663921,1.6782694207380104,-18.049133610931115,-28.755467771594898,0.18941892950454903
12,-9.3889614573116,1.9103629336926498,-17.473215016037386,-26.862176473348995,0.18941892950454903
12,-9.800076608594706,2.0199753426594462,-17.138518708951054,-26.93859531754585,0.0
12,-9.812726115462098,1.6108844012607566,-16.39500430000384,-26.207730415465946,0.02456474022088397
12,-8.589876906357983,1.9116559159277025,-15.236718677581234,-23.826595583939202,0.02456474022088397
12,-8.436318035450551,1.836257057630604,-14.765031859982546,-23.201349895433147,0.02456474022088397
12,-9.354015438229418,1.7307533888588649,-16.82378992902016,-26.17780536724964,0.02456474022088397
12,-9.838175112955637,1.8260715501682243,-17.568155348417772,-27.406330461373507,0.02456474022088397
12,-9.887593805050482,1.9486360460120795,-18.402656461303994,-28.29025026635445,0.0
12,-10.970215343904908,1.696287054293734,-17.714440107496415,-28.684655451401245,0.0
12,-8.613586559752312,2.578239539300551,-16.196043310276124,-24.80962987002845,0.0
12,-9.350354170975049,2.0134829686208433,-16.804744329393564,-26.1550985003686,0.04811209531459048
12,-9.345613713600388,2.1446583769857357,-16.917330409076975,-26.262944122677357,0.04811209531459048
12,-10.337445679601416,1.7601004570195917,-17.729982203734753,-28.067427883336112,0.04811209531459048
12,-10.358930489716455,1.6976694926597844,-18.002022884086266,-28.36095337380279,1.450115331247836
12,-9.19940460588286,2.0364877876634018,-17.081683034752018,-26.281087640634805,1.450115331247836
12,-9.346686737021802,1.8606386887365203,-16.204369481627385,-25.551056218648974,0.0
12,-9.782460189971316,1.5685184360861277,-16.299947991724757,-26.08240818169618,0.0
12,-8.556947803308256,1.5131263984765038,-15.083513552357234,-23.64046135566551,0.0
12,-8.355349641313165,1.7631833844844937,-14.561362946222781,-22.916712587535866,0.0
12,-9.340096567107357,2.129417243410907,-16.34665316830436,-25.686749735411745,0.0
12,-9.545584329209337,1.857532166048956,-17.153481235826188,-26.699065565035554,0.0
12,-10.47319911341318,1.5862220214327019,-18.085890886903577,-28.559090000316832,0.0
12,-10.671270621101757,1.657827112118838,-18.015279044788276,-28.68654966588983,0.0
12,-8.523691871308552,-1.448427430392408,-16.05028750498745,-24.573979376295885,0.0
12,-9.737796161489905,1.7090143872466634,-16.262937569488788,-26.000733730978645,0.025776318760963614
12,-9.495031231369529,1.8226182337097911,-16.75492904086652,-26.249960272235988,0.025776318760963614
12,-10.4670129526438,1.913554653368563,-17.751279783456127,-28.21829273609985,0.025776318760963614
12,-10.503119534385274,2.0206975195970087,-17.909252296954005,-28.41237183133937,0.12587515306938163
12,-9.896008776014183,1.9038223916031833,-16.941893881618288,-26.83790265763234,0.12587515306938163
1,-9.59978066637306,1.7451916535050909,-15.97034342782835,-25.5701240942015,0.0196525046564941
1,-10.25708501430148,1.637872375525071,-16.674228938004624,-26.93131395230615,0.5179154661539458
1,-8.592609572704559,1.1745686212796378,-15.21194870178896,-23.804558274493527,0.5179154661539458
1,-8.356636197367116,1.81381625841625,-14.662444130936178,-23.01908032830332,0.5179154661539458
1,-9.902437323794103,1.8067201029068138,-16.515964198272805,-26.418401522067075,0.5179154661539458
1,-9.869552849152115,2.0950270369498294,-17.177089722046592,-27.04664257119861,0.5179154661539458
1,-11.441691155617109,1.6980475204452465,-17.946919167885245,-29.388610323502387,0.06540073281066353
1,-10.863639142723033,1.8061480682737807,-18.24004699185755,-29.10368613458054,0.06540073281066353
1,-8.452990893498997,1.9664305156726585,-15.984373230512215,-24.437364124011303,1.2302889831715385e-05
1,-10.337312637635119,1.7500676821883512,-17.939069609337867,-28.276382246973093,0.0
1,-10.063306293947003,1.7230277181856835,-16.673441179630853,-26.73674747357789,0.0
1,-9.82256597562812,3.9370629900583203,-15.914320182018608,-25.736886157646794,0.0
1,-10.115174966747114,1.6616631029730322,-16.62459017716632,-26.739765143913452,0.0
1,-8.674473887801616,1.6384016310372098,-15.311365699963352,-23.985839587764925,0.0
1,-8.408715051732118,1.7917624037971809,-14.761875705964963,-23.170590757697024,0.0
1,-9.902014326859472,1.7544412392006732,-16.40180523630275,-26.303819563162254,0.0
1,-10.196792871113793,2.199411868389768,-17.20330125817028,-27.400094129284035,0.0
1,-11.45065020236761,1.7238763560857322,-17.567820161324835,-29.018470363692437,0.0
1,-11.3713206333114,1.6962018731938582,-18.231279339757375,-29.60259997306896,0.0
1,-8.891363771196584,1.8976061946588285,-16.053481352755878,-24.94484512395249,0.0
1,-10.465447834852498,1.517953847142643,-16.157053478247406,-26.622501313099875,0.20609009511379692
1,-9.982160544948158,1.8011353668347974,-16.71081026953141,-26.692970814479615,0.20609009511379692
1,-10.787676594473155,1.7486555828769927,-17.8286014973557,-28.616278091828782,0.20609009511379692
1,-10.530521462314926,1.7427022918158366,-18.038581381347615,-28.569102843662492,0.00035827379400325387
1,-10.215801642733565,1.7325848862659883,-16.59570040900202,-26.811502051735552,0.00035827379400325387
1,-10.023242106799724,1.7147525521351454,-15.914323793396802,-25.937565900196667,0.08786884559404697
1,-9.939623217719312,1.8601128109533784,-16.398324669511744,-26.337947887230982,0.0
1,-8.668198906723502,3.511767598291508,-15.189250771817857,-23.857449678541297,0.0
1,-8.404887390738093,1.7754206646493158,-14.631419316388223,-23.036306707126304,0.0
1,-9.658561927916539,1.739277746871711,-15.847480228784912,-25.506042156701437,0.0
1,-10.187108340412305,1.610666396253587,-16.83082936884914,-27.017937709261517,0.0
1,-11.404404753554205,1.4990096092800873,-16.87970227504569,-28.28410702859987,0.0
1,-11.754365488965954,1.6163074695933166,-18.351308885866384,-30.10567437483237,0.0
1,-9.13023401918398,1.8999336596044534,-16.04959620065682,-25.179830219840813,0.0
2,-9.976007692821975,1.250551445823742,-15.694109861847123,-25.67011755466926,0.14699910704442762
2,-9.78760995308922,1.8299050878785814,-16.721280586332842,-26.508890539422097,0.14699910704442762
2,-10.669558599654604,1.6862472637581287,-17.920385479809095,-28.589944079463734,0.14699910704442762
2,-10.811811176661212,1.938776463659665,-18.17401823496342,-28.9858294116247,0.0
2,-10.372939877361565,-0.3146465612422212,-16.630766688531686,-27.003706565893303,0.0
2,-10.001495038514548,1.6417068324305855,-16.14319600793624,-26.144691046450898,0.0
2,-10.161926952462808,1.6597969598891718,-16.57310357856245,-26.73503053102518,0.0
2,-8.817163756893477,1.92745504334517,-15.35247153611947,-24.169635293012988,0.0
2,-8.5037864539198,1.7637087060019876,-14.751887068481508,-23.255673522401345,0.0
2,-9.727524768559752,1.7279806960079975,-16.13146201631254,-25.858986784872265,0.0
2,-10.088559364572015,1.6864483437116153,-16.990305279478974,-27.078864644051034,0.0
2,-10.737361639512562,1.6689248049109424,-16.4492742430572,-27.186635882569806,0.021365505921343116
2,-11.616655120207808,1.6425576826585457,-18.345806241133225,-29.96246136134119,0.021365505921343116
2,-9.154539089247422,1.8553612692132515,-16.07340365084827,-25.22794274009569,0.06178460470886222
2,-9.630718533239124,1.7715427939271429,-15.258976891007695,-24.88969542424673,0.004213620039198477
2,-9.706213404190562,1.8248049735616634,-16.39609735967175,-26.102310763862253,0.004213620039198477
2,-11.046349945818829,1.6649915978593839,-17.856793971907127,-28.903143917726002,0.004213620039198477
2,-10.949764620978637,1.602899515281114,-17.97315495315628,-28.922919574134962,0.0
2,-10.049031497078975,1.7326591476883004,-16.181080728849455,-26.230112225928494,0.0
2,-10.10069737954487,1.7771604510415322,-16.279716785277103,-26.380414164822085,0.0
2,-10.633462355997036,1.527428960379428,-16.655172669938317,-27.28863502593535,0.0
2,-8.742586576592437,1.7941526450000884,-15.148661551394506,-23.89124812798692,0.0
2,-8.362158678601476,1.797588915776795,-14.532604783445459,-22.894763462046896,0.0
2,-9.428664973897652,1.685535147039979,-16.070973366721915,-25.499638340619576,0.0
2,-9.95947153976179,1.8581003379171777,-17.098086536365187,-27.057558076127023,0.0
2,-9.900781076332429,1.7739853408473514,-16.556095479789295,-26.45687655612172,0.0
2,-11.761860453143285,1.6441846630662003,-18.41051144188135,-30.172371895024682,0.0
2,-8.877518299920546,1.8327680246734988,-16.0166030437581,-24.894121343678712,0.11086805791713363
2,-9.603237331830695,1.6118604883857657,-15.713026248148907,-25.31626357997952,0.020694704244315115
2,-9.586146702257095,1.740841977845776,-16.596439100169032,-26.182585802426107,0.020694704244315115
2,-10.822969264839237,11.955127690131937,-17.985565283600327,-28.808534548439628,0.020694704244315115
2,-10.964467563831246,1.9408201448351576,-18.261356749540138,-29.225824313371263,0.00024051013261525386
2,-9.51661252121577,1.7846867886820126,-16.136700980407397,-25.65331350162312,0.00024051013261525386
3,-9.513784962583642,1.7689009948667493,-16.11412012781611,-25.627905090399707,0.0
3,-10.368755695108648,1.5320779695035136,-16.622878552870993,-26.991634247979608,0.21771055466655526
3,-8.864968596539521,10.425984268692394,-15.266802261796352,-24.131770858335845,0.21771055466655526
3,-8.515834106315006,1.8658646000706223,-14.635569000877549,-23.15140310719258,0.21771055466655526
3,-9.310098685879677,1.818005887699525,-16.140484105503212,-25.450582791382914,0.21771055466655526
3,-9.916802676431914,1.7752412762336363,-17.162689999715592,-27.07949267614749,0.21771055466655526
3,-9.893437391026096,1.849155913790168,-17.225940727626377,-27.119378118652534,0.0
3,-11.51543375440445,1.6544164655631626,-18.41911911105035,-29.934552865454886,0.0
3,-8.893797102397324,1.8899376159601429,-16.108259058906846,-25.00205616130419,0.0724922644687149
3,-9.630430188231333,1.7129611066344494,-16.195046242089173,-25.825476430320563,0.6091114657215703
3,-9.956852635082221,1.8587905033891061,-16.90430234243919,-26.86115497752142,0.6091114657215703
3,-11.426442890178423,1.5893657367879912,-18.32648619969158,-29.752929089869937,0.6091114657215703
3,-11.063840470984582,1.8824768623381054,-18.165723321851253,-29.22956379283586,0.13897475171594223
3,-9.473130506098812,1.9746555353121942,-16.327787257860894,-25.800917763959745,0.13897475171594223
3,-9.755462244495746,1.4035492694429608,-16.14074599827688,-25.896208242772495,0.0
3,-10.442506500563022,1.6204335762499666,-16.558597555918833,-27.001104056481836,0.0
3,-8.84818589997945,1.8121664609744395,-15.189537924532,-24.037723824511495,0.0
3,-8.454567303072299,1.6391750410862835,-14.52033471008002,-22.97490201315236,0.0
3,-9.321169849562132,1.4213584075067724,-16.397745193521175,-25.718915043083218,0.0
3,-9.913222393951843,1.8089703787456637,-17.25188141959427,-27.165103813546185,0.0
3,-10.081812820734454,2.0901472602220506,-17.998487698776415,-28.080300519510892,0.0
3,-11.589762037362378,1.6467400498418656,-18.404826452783123,-29.994588490145475,0.0
3,-8.764579813796734,1.9017033780176447,-16.233715116794894,-24.99829493059165,0.217789700721271
3,-9.71103128283555,1.7744934304617745,-16.76354367655806,-26.47457495939354,0.0
3,-9.634328894946869,1.816890190348191,-16.769535012773016,-26.403863907719824,0.0
3,-11.217870447691414,1.656421044475814,-18.19162251725404,-29.409492964945596,0.0
3,-10.998194784391039,1.5427549065421606,-18.31691257461903,-29.315107359010007,0.009285597936585854
3,-9.379804487495536,1.8948735401216676,-16.640730285417654,-26.02053477291323,0.009285597936585854
3,-9.7728487111682,1.6668666286534792,-16.130782200141937,-25.903630911310234,0.015045678250541308
3,-10.647072974300178,1.5982954068421982,-16.840747296281606,-27.48782027058184,0.0004493804369476
3,-8.916537604596757,1.8535482074682017,-15.378424491838246,-24.294962096435,0.0004493804369476
3,-8.594811015590984,1.7189922296607734,-14.735317203314699,-23.330128218905607,0.0004493804369476
3,-9.673800087893817,1.9301720369808832,-16.827838593302474,-26.50163868119639,0.0004493804369476
3,-10.243868310739293,2.0349798893195845,-17.56970563236159,-27.813573943100785,0.0004493804369476
3,-10.15313414624364,1.9437349181525474,-18.515727673139388,-28.668861819382997,0.0
3,-12.138714060277412,1.6123723230260356,-18.83483379253736,-30.973547852814768,0.0
3,-9.153143472039998,1.7928821141243945,-16.456017445168847,-25.609160917208694,0.882140553498911
4,-9.77759842472764,1.8346579091120705,-17.484643253885334,-27.262241678612984,9.168171160676153e-05
4,-9.830699124225555,1.6552198074536337,-17.17635937018548,-27.007058494410987,9.168171160676153e-05
4,-11.346953777980152,1.6494141090213899,-18.333017003546274,-29.6799707815265,9.168171160676153e-05
4,-11.058932031730457,1.6211209436348457,-18.608110787226053,-29.667042818956602,0.02376252271118286
4,-9.539242801848207,2.0737377175607414,-17.026520650829465,-26.565763452677707,0.02376252271118286
4,-9.699336551117177,1.7162355515868382,-16.219378779835203,-25.918715330952296,0.09009526208027364
4,-10.549221245182773,1.5662799175162276,-16.76645537410126,-27.315676619283945,0.17924843331046938
4,-8.636328675652505,1.9232825901085076,-15.150302420286245,-23.786631095938752,0.17924843331046938
4,-8.40630096471524,1.7641581623143106,-14.575131372057237,-22.981432336772368,0.17924843331046938
4,-9.834948471101232,1.7746442754245666,-17.20604601548434,-27.040994486585518,0.17924843331046938
4,-10.40156901951161,1.753765247979829,-17.757552869016127,-28.15912188852759,0.17924843331046938
4,-10.434618702891536,1.9199753888388411,-19.265233467061766,-29.699852169953207,1.8910073310292896
4,-11.981691185229865,1.6383684007163726,-18.822139989723837,-30.8038311749536,1.8910073310292896
4,-8.912178670542707,1.9591957121216514,-16.398852154467498,-25.31103082501023,0.6608168113197326
4,-8.815884065898484,1.953663482288728,-16.5423843921287,-25.358268458027265,18.425881342765756
4,-9.28725547500768,2.0009795961770496,-16.430380197959938,-25.71763567296764,18.425881342765756
4,-11.220667541985913,1.744216978118162,-18.067927462606367,-29.28859500459222,18.425881342765756
4,-10.826637157266578,1.8582872059361089,-18.499581838754207,-29.3262189960209,0.47677437313060556
4,-9.49039138486569,1.9296472442645425,-17.06280326748795,-26.553194652353604,0.47677437313060556
4,-9.043733526962074,1.7814730733305888,-15.535441798091822,-24.579175325054045,0.09916187810664485
4,-10.59880551604905,1.6219453413950213,-16.74521589943004,-27.34402141547907,0.06318434546909338
4,-8.644077139697899,1.752794978171115,-15.06030071468432,-23.704377854382248,0.06318434546909338
4,-8.353422336520948,1.7593168426494963,-14.494688314570592,-22.84811065109153,0.06318434546909338
4,-9.119669944106153,1.6487137845606052,-16.80006906129794,-25.919739005404033,0.06318434546909338
4,-10.050831486273639,0.3503876183476069,-17.584948470728435,-27.63577995700214,0.06318434546909338
4,-9.564277768183668,2.2680210973542434,-19.119589224142807,-28.683866992326536,0.0
4,-11.65889235043238,2.3174531569070194,-18.876980803575425,-30.535873154007557,0.0
4,-9.037830932384457,1.7230206269674029,-16.668316688309925,-25.7061476206943,0.0
4,-8.847827734674148,1.8771721923440006,-16.33699162732079,-25.1848193619951,1.6482908332524384
4,-9.825333272246862,1.8581281639085157,-17.305836004751008,-27.131169276997852,1.6482908332524384
4,-11.063676418844267,1.3607955692530949,-18.239201586327756,-29.302878005172147,1.6482908332524384
4,-10.758684744810012,1.7666568822032513,-18.71782457394027,-29.47650931875025,5.60143357464166
4,-9.33942276747167,1.8070739989734632,-16.713455361276054,-26.05287812874777,5.60143357464166
4,-9.542523753348714,1.7736387576199006,-16.125522849736367,-25.668046603085106,0.1369620247500314
5,-10.596801362535441,1.7237214635967688,-16.720184344303163,-27.31698570683866,0.026920835083506643
5,-8.69751872835978,1.919545301369119,-15.131528458271529,-23.829047186631332,0.026920835083506643
5,-8.449958733729902,1.684725767102036,-14.563159799901728,-23.01311853363167,0.026920835083506643
5,-9.447366622907074,1.918289395317559,-17.148535875414996,-26.595902498322115,0.026920835083506643
5,-10.344044795997334,1.2373628291068899,-18.079144791539377,-28.423189587536648,0.026920835083506643
5,-9.97029121730343,1.8797872235430246,-18.99291890153952,-28.963210118842923,0.033079703229616814
5,-11.844595985437191,1.6853497610174355,-18.973105955566137,-30.817701941003225,0.033079703229616814
5,-9.13162698362281,2.17135554815266,-16.62319120086639,-25.754818184488943,0.023003903757555254
5,-9.675932335864172,0.7268029860953352,-17.002805037235095,-26.678737373099228,0.14111573805261465
5,-9.72711629575694,1.78426357384718,-17.03465686992001,-26.761773165676903,0.14111573805261465
5,-11.324975250600097,1.6358560793723318,-18.18036029329418,-29.505335543894294,0.14111573805261465
5,-11.115571455073193,1.6716879836372789,-18.697964228082633,-29.813535683155752,0.02671915921357909
5,-9.6454438974948,2.57289195274463,-16.774481225847566,-26.419925123342328,0.02671915921357909
5,-9.518039365180526,1.8136408887894135,-16.348550101998654,-25.866589467179086,0.3300831590768245
5,-10.390946078563333,1.6178254127184652,-16.601653504634236,-26.992599583197517,0.23685330473708713
5,-8.506273426900899,1.3838871668691441,-15.045628232460535,-23.55190165936145,0.23685330473708713
5,-8.260148663662253,1.5935781071700283,-14.508631700669333,-22.768780364331533,0.23685330473708713
5,-9.388725227626098,1.8109603552535374,-16.869178758954497,-26.25790398658067,0.23685330473708713
5,-10.252194602999381,1.8183906799626297,-17.653299784400534,-27.905494387399877,0.23685330473708713
5,-9.889909988281515,1.9264758967310622,-18.2174618691464,-28.107371857427857,1.4126595141868017
5,-11.847056885327152,1.6888708074892744,-18.94825502976624,-30.795311915093453,1.4126595141868017
5,-9.196794881868541,2.012962318526229,-16.68184476518228,-25.878639647050797,2.0661611630923074
5,-9.695672450859401,1.6844843107594194,-16.66228205886413,-26.357954509723484,7.281470243995269
5,-9.754674630439046,1.8897523424325842,-16.91900476390906,-26.673679394347985,7.281470243995269
5,-11.0321677477349,1.7265110480085493,-17.92231772481675,-28.954485472551596,7.281470243995269
5,-10.686429612283392,1.8097760148502253,-18.31255055581069,-28.998980168094032,8.076417516476461
5,-9.540783544503254,2.141730491354613,-16.37721085965969,-25.917994404162922,8.076417516476461
5,-9.096392786377796,1.6766386331445098,-15.858083730144115,-24.954476516521904,8.121118104982841
5,-9.898449523228148,1.6831739964714658,-16.21901997533476,-26.11746949856287,2.284003586622972
5,-8.27728070578124,1.9267522795426437,-14.814838665770884,-23.09211937155219,2.284003586622972
